rNN(r);g_rNN[nm];rNH(r);g_rNH[nm];rHH(r);g_rHH[nm];
0.4425;0.0;0.4425;2680154.6338186334;0.4425;3615364.4623260717
0.4475;0.0;0.4475;2648758.024953212;0.4475;2914512.2461723094
0.4525;0.0;0.4525;3499150.833000438;0.4525;2501527.037482869
0.4575;1311207.7101418127;0.4575;3490461.170235638;0.4575;2432693.56756774
0.4625;4719109.219187751;0.4625;3035416.3815142256;0.4625;2311553.8760371376
0.4675;6668252.758649791;0.4675;2145363.0061106933;0.4675;2684338.154335542
0.4725;5397509.784478061;0.4725;2596841.3739689174;0.4725;2695707.378901816
0.4775;5354242.095346181;0.4775;2336685.640679547;0.4775;3247214.582394533
0.48250002;2479637.336000224;0.48250002;2294551.104987561;0.48250002;3038904.0170626068
0.4875;4340426.879704242;0.4875;2736030.747676491;0.4875;3574469.025828786
0.4925;3199312.497964305;0.4925;3153378.798411045;0.4925;3437998.4358789064
0.4975;3734352.0723160002;0.4975;2230414.985444433;0.4975;4165190.389557451
0.5025;2348658.593212716;0.5025;2573264.4943594467;0.5025;3585452.035176311
0.5075;1726959.2986925421;0.5075;2995272.244301816;0.5075;3510114.928119372
0.5125;2053721.4314137294;0.5125;3731298.026279381;0.5125;3802952.3053480117
0.5175;3792890.4204684054;0.5175;3280622.167010475;0.5175;4253663.031570203
0.5225;3870852.2426041975;0.5225;2412736.9253494493;0.5225;4489825.898594032
0.5275;3786480.328376787;0.5275;2232137.0663385917;0.5275;4028553.3376055863
0.5325;4016038.605042168;0.5325;2182109.938470097;0.5325;4316625.241676669
0.5375;5164632.600417406;0.5375;2011630.3015366069;0.5375;3890548.4557657246
0.5425;8435459.568741173;0.5425;2252481.450496933;0.5425;3632310.4407296013
0.5475;5461781.888957649;0.5475;2498362.7481473284;0.5475;2904737.6246875715
0.5525;6851466.645327941;0.5525;3444532.5304977624;0.5525;3113381.8089985684
0.5575;4668784.708142609;0.5575;3194079.1062922305;0.5575;3251432.080527685
0.5625;4845357.47036904;0.5625;3232571.8623439954;0.5625;3109035.987089659
0.5675;6454891.6395782055;0.5675;2628805.855388746;0.5675;3218514.8915935694
0.5725;2242538.904908151;0.5725;2606022.476932869;0.5725;3627542.1445475244
0.5775;1579597.7233933508;0.5775;2792118.6106267865;0.5775;3031410.4909442314
0.5825;2807701.948794668;0.5825;3770438.7553369594;0.5825;2900489.82118813
0.5875;2367110.078878513;0.5875;3581292.079316966;0.5875;3277826.5461385995
0.5925;2147594.004229558;0.5925;3424717.370289058;0.5925;2821877.335130565
0.5975;1899756.3822061517;0.5975;2962341.605999893;0.5975;2443781.376326363
0.6025;1798834.9922762902;0.6025;2738651.7526940266;0.6025;2535783.0279212855
0.6075;2299296.516886183;0.6075;3121500.0228725523;0.6075;2768742.3588369265
0.6125;5919637.726376089;0.6125;2695038.204275458;0.6125;2661396.802685314
0.6175;2829357.1763074277;0.6175;1865467.7959104518;0.6175;3148758.8813546863
0.6225;2450324.3532251916;0.6225;2333930.7683035512;0.6225;3013462.8772883345
0.6275;2499552.823345584;0.6275;2363700.33187226;0.6275;2982120.9750132393
0.6325;1971305.6021994338;0.6325;2305337.146399143;0.6325;2899442.545953759
0.6375;1909466.4263621038;0.6375;2097077.0655221627;0.6375;2731635.8173866724
0.6425;2078539.6068382969;0.6425;1967816.4049658887;0.6425;2641027.8194849268
0.6475;2279803.9788070875;0.6475;2323027.7261778545;0.6475;2734643.523569647
0.6525;3230435.524255309;0.6525;1892513.1575850346;0.6525;2322728.9176868573
0.6575;3816289.323493034;0.6575;1655158.9118874017;0.6575;2418714.428038709
0.6625;4168609.029999496;0.6625;1492196.8721092457;0.6625;2093323.5860208683
0.6675;1911605.2746464754;0.6675;1468878.1535514246;0.6675;2284625.0443653073
0.6725;1660075.7344136308;0.6725;1635143.524833324;0.6725;1706986.7625382142
0.6775;1408871.9858379664;0.6775;1719598.8375960991;0.6775;1847906.3363178442
0.6825;1415391.0429625434;0.6825;1422163.245927772;0.6825;1332929.442945637
0.6875;1641816.796950813;0.6875;1544688.030316194;0.6875;1300785.728491624
0.6925;1447170.6405758401;0.6925;1464665.438128433;0.6925;1568283.966254504
0.6975;1335714.7568618534;0.6975;976332.717647769;0.6975;1718528.0188844546
0.7025;1342343.6996569608;0.7025;1090059.2735114205;0.7025;1746801.331973824
0.7075;1619631.6362541546;0.7075;1246468.7971957428;0.7075;1491242.463792549
0.7125;1286281.024442712;0.7125;1204971.3739610524;0.7125;1631579.880770733
0.7175;1415466.6211687627;0.7175;1347020.4161592175;0.7175;1583674.0348662236
0.7225;1311355.169402488;0.7225;1305054.9360905366;0.7225;1661381.5023483462
0.7275;1358955.4956942091;0.7275;1053710.450997166;0.7275;1647622.4763266025
0.7325;1387496.4375078068;0.7325;1194357.8470341081;0.7325;1543699.312009032
0.7375;1113558.2369701813;0.7375;894030.2903286336;0.7375;1586524.7547365017
0.7425;978452.7399108512;0.7425;1062699.2749283928;0.7425;1540886.3053780547
0.7475;1067027.472473272;0.7475;1110751.2396905134;0.7475;1504841.9425425646
0.7525;963760.4137689399;0.7525;1086912.2340853303;0.7525;1559078.7878504759
0.7575;890606.4134569261;0.7575;831887.6765669169;0.7575;1571766.1820498647
0.7625;906093.8592833474;0.7625;1297784.0112173168;0.7625;1645054.4817116186
0.7675;937169.749869001;0.7675;1146138.6871123957;0.7675;1577385.2912482754
0.7725;919789.8503070098;0.7725;1381709.2714580866;0.7725;1557755.3472347136
0.7775;1022801.1258661886;0.7775;1670212.4687177783;0.7775;1724007.1197472787
0.7825;978850.6274203812;0.7825;1307472.5961780858;0.7825;1804560.124689132
0.7875;890169.549411337;0.7875;1334117.9311548176;0.7875;1820832.9831015044
0.7925;878975.9091670226;0.7925;1306120.7998231803;0.7925;1812413.743368797
0.7975;907663.7012367104;0.7975;1293481.5056689342;0.7975;1710099.4929520136
0.8025;1141305.3072458059;0.8025;1329942.1812594722;0.8025;1495904.1188971358
0.8075;2428590.2479175422;0.8075;1344504.8098464936;0.8075;1395761.0669526209
0.8125;1796709.4315416322;0.8125;1368577.8259250287;0.8125;1496039.8048524836
0.8175;1288617.1919367053;0.8175;1455230.6185217118;0.8175;1311292.7204972617
0.8225;876641.0478581763;0.8225;1571624.1897175196;0.8225;1344676.648118338
0.8275;746307.4293526736;0.8275;1211695.9074135402;0.8275;1477078.022219232
0.8325;1379144.6251155718;0.8325;1288693.0850863578;0.8325;1366292.8843368872
0.8375;1547124.8554977728;0.8375;1121301.9570300227;0.8375;1401266.1906351103
0.8425;1964327.8524789817;0.8425;1342993.587940304;0.8425;1372467.5433719733
0.8475;1765557.4934156917;0.8475;1272259.2353113631;0.8475;1327397.4001716245
0.8525;1849092.6903422393;0.8525;1194032.5194423778;0.8525;1294007.324864583
0.8575;1021047.1568518113;0.8575;1104111.1092993168;0.8575;1301334.5670706974
0.8625;2981072.1863415707;0.8625;1136815.1717675957;0.8625;1067442.1546482525
0.8675;2850409.758701866;0.8675;1153720.2998164129;0.8675;990739.2223607936
0.8725;2071930.445320097;0.8725;1228169.8310318699;0.8725;914005.6808981765
0.8775;2228644.0322884377;0.8775;1153807.9993101403;0.8775;912053.9104623735
0.8825;1672854.0847863532;0.8825;693754.8163812923;0.8825;960125.8437535294
0.8875;1377708.5306896311;0.8875;723535.554426802;0.8875;1017497.0106834195
0.8925;1314797.5249707534;0.8925;986182.4475469121;0.8925;1017003.4540543759
0.8975;1178787.6926568493;0.8975;842824.4123729037;0.8975;972916.376670354
0.9025;1347784.7289243874;0.9025;857733.6232843206;0.9025;970134.634517284
0.9075;1018870.1824996541;0.9075;924741.6798776157;0.9075;838018.0872830815
0.9125;981230.42936485;0.9125;1003800.4478934961;0.9125;776872.3806236681
